"","X","Month","Longitude","Latitude","hours","minutes","crime"
"6052",6052,"2010-11-18",76.6196834,26.834885,9,30,"Rape"
"6053",6053,"2006-07-13",76.3537866,26.3339587,7,43,"Chain"
"6054",6054,"2012-07-06",75.5204602,27.0230304,4,49,"Murder"
"6055",6055,"2008-06-18",75.9261413,26.5565646,6,29,"Murder"
"6056",6056,"2010-06-16",76.3351382,26.786302,12,50,"Robery"
"6057",6057,"2006-09-06",76.5309397,26.3512889,12,17,"Chain"
"6058",6058,"2014-01-22",76.7179075,27.2009353,5,4,"Murder"
"6059",6059,"2007-11-13",75.2994316,26.4877614,18,5,"Kidnap"
"6060",6060,"2008-07-08",76.727542,26.5630434,16,15,"Pick"
"6061",6061,"2012-06-03",76.0849381,27.0125578,11,1,"Hit And Run"
"6062",6062,"2011-04-14",77.0047132,26.8813641,20,22,"Robery"
"6063",6063,"2010-10-06",75.3750057,26.8215184,0,46,"Violence and Offence"
"6064",6064,"2008-03-29",76.0801901,26.5310836,18,31,"Robery"
"6065",6065,"2007-10-09",76.6624204,26.4769876,8,21,"Violence and Offence"
"6066",6066,"2010-08-03",76.1148511,26.8013847,15,7,"Hit And Run"
"6067",6067,"2015-04-02",76.3076801,27.3382184,9,55,"Kidnap"
"6068",6068,"2013-02-13",75.4532231,27.0928844,10,4,"Murder"
"6069",6069,"2008-02-04",76.2139083,26.5140298,2,25,"Chain"
"6070",6070,"2008-08-18",76.8218342,26.5758087,20,47,"Rape"
"6071",6071,"2008-03-17",76.0836434,26.5272316,6,25,"Pick"
"6072",6072,"2014-08-23",76.4122006,27.268181,6,23,"Robery"
"6073",6073,"2006-03-25",76.9843619,26.2993437,17,58,"Murder"
"6074",6074,"2015-10-15",76.8310259,27.3999391,7,45,"Hit And Run"
"6075",6075,"2013-06-28",75.8661546,27.1353721,1,15,"Pick"
"6076",6076,"2009-04-03",75.2597377,26.6476029,5,14,"Robery"
"6077",6077,"2015-08-25",75.2582896,27.3840025,14,9,"Violence and Offence"
"6078",6078,"2014-06-09",76.5585249,27.2444283,21,35,"Pick"
"6079",6079,"2009-10-30",76.7127987,26.7138309,15,25,"Rape"
"6080",6080,"2007-09-28",76.1192876,26.4732569,15,24,"Murder"
"6081",6081,"2014-07-31",76.5543937,27.2610963,7,9,"Hit And Run"
"6082",6082,"2007-01-07",75.265325,26.3900395,5,24,"Murder"
"6083",6083,"2005-01-12",76.7552049,26.1617286,3,22,"Chain"
"6084",6084,"2008-02-04",76.0574163,26.5139584,14,30,"Kidnap"
"6085",6085,"2006-03-29",75.9468303,26.3007502,7,55,"Murder"
"6086",6086,"2010-10-03",75.4121124,26.8204824,2,19,"Kidnap"
"6087",6087,"2014-05-29",76.4375436,27.2412223,12,38,"Kidnap"
"6088",6088,"2006-02-11",75.5803057,26.2859818,8,10,"Kidnap"
"6089",6089,"2013-06-16",75.2021328,27.131586,13,24,"Pick"
"6090",6090,"2014-11-25",76.4999973,27.2977509,9,30,"Violence and Offence"
"6091",6091,"2012-07-18",75.3975385,27.0266156,16,41,"Robery"
"6092",6092,"2010-05-05",76.419251,26.7729238,12,7,"Robery"
"6093",6093,"2013-02-08",76.1038321,27.0913559,13,44,"Chain"
"6094",6094,"2013-10-13",75.6456064,27.1693617,3,50,"Hit And Run"
"6095",6095,"2010-07-29",75.6132943,26.7997779,21,3,"Rape"
"6096",6096,"2015-10-30",76.3936752,27.4048784,8,47,"Pick"
"6097",6097,"2011-11-04",76.0779816,26.9456363,12,37,"Chain"
"6098",6098,"2014-12-05",76.7275098,27.3010147,3,35,"Violence and Offence"
"6099",6099,"2012-12-26",76.2196854,27.07747,21,21,"Rape"
"6100",6100,"2009-08-19",76.5965231,26.6911679,22,48,"Violence and Offence"
"6101",6101,"2015-06-12",75.8965226,27.3605984,19,32,"Pick"
"6102",6102,"2014-07-18",75.2833672,27.2568778,11,29,"Violence and Offence"
"6103",6103,"2007-06-07",76.9479413,26.4376893,8,49,"Rape"
"6104",6104,"2015-05-01",76.8016871,27.3472338,9,20,"Kidnap"
"6105",6105,"2005-06-25",76.7403281,26.2133487,21,52,"Hit And Run"
"6106",6106,"2005-01-30",75.3313741,26.1672719,4,16,"Hit And Run"
"6107",6107,"2012-01-26",75.3518968,26.9719384,2,27,"Robery"
"6108",6108,"2013-03-14",76.6996796,27.1020786,6,31,"Kidnap"
"6109",6109,"2006-11-13",75.7561044,26.3727707,21,10,"Murder"
"6110",6110,"2007-03-11",75.2717323,26.4099834,16,41,"Hit And Run"
"6111",6111,"2015-08-17",75.4075869,27.3812924,1,27,"Hit And Run"
"6112",6112,"2013-12-04",76.5039395,27.1856976,3,28,"Rape"
"6113",6113,"2011-10-13",75.2660112,26.9387637,8,29,"Robery"
"6114",6114,"2015-10-30",76.6613708,27.4047428,7,30,"Hit And Run"
"6115",6115,"2007-02-09",76.6585793,26.4005535,21,52,"Pick"
"6116",6116,"2013-02-15",76.349272,27.0934603,22,57,"Chain"
"6117",6117,"2006-11-25",76.5789969,26.3766408,11,39,"Murder"
"6118",6118,"2011-04-01",75.7356306,26.8771973,1,49,"Chain"
"6119",6119,"2008-01-14",76.9328211,26.5074326,12,23,"Hit And Run"
"6120",6120,"2010-04-11",76.3596073,26.7654725,11,0,"Violence and Offence"
"6121",6121,"2008-03-24",76.1934366,26.5295456,12,15,"Kidnap"
"6122",6122,"2012-06-18",75.8645744,27.0172559,6,0,"Rape"
"6123",6123,"2010-11-06",76.9677678,26.8313129,22,28,"Hit And Run"
"6124",6124,"2014-04-13",75.7942001,27.226635,10,20,"Pick"
"6125",6125,"2012-01-18",76.2501083,26.9693915,21,6,"Murder"
"6126",6126,"2008-06-17",75.4737144,26.556374,9,50,"Robery"
"6127",6127,"2014-01-02",75.4491193,27.1946911,13,39,"Murder"
"6128",6128,"2008-09-05",76.1582695,26.5815532,20,51,"Robery"
"6129",6129,"2011-08-29",75.2418576,26.9245825,4,57,"Kidnap"
"6130",6130,"2007-08-28",75.6689281,26.463666,12,29,"Violence and Offence"
"6131",6131,"2008-12-20",76.6717223,26.6149492,20,23,"Murder"
"6132",6132,"2015-07-09",76.3454118,27.3691189,21,33,"Robery"
"6133",6133,"2008-08-20",75.5368549,26.5766263,4,22,"Chain"
"6134",6134,"2005-03-14",76.9748975,26.1808472,8,26,"Kidnap"
"6135",6135,"2015-02-07",75.6508294,27.3213139,16,18,"Chain"
"6136",6136,"2008-09-12",75.8032434,26.5836769,11,58,"Murder"
"6137",6137,"2012-11-13",75.8791329,27.0638398,2,51,"Rape"
"6138",6138,"2009-03-18",76.6861318,26.6425621,4,6,"Chain"
"6139",6139,"2010-11-02",75.4108003,26.8299756,4,58,"Chain"
"6140",6140,"2012-07-21",75.2803497,27.0275067,20,46,"Murder"
"6141",6141,"2010-01-18",76.79166,26.7390461,11,7,"Rape"
"6142",6142,"2014-05-19",75.6912214,27.2380289,13,23,"Murder"
"6143",6143,"2011-04-19",75.7249268,26.8829241,3,23,"Kidnap"
"6144",6144,"2010-08-06",76.7861967,26.8022444,12,51,"Hit And Run"
"6145",6145,"2006-12-13",76.570095,26.3821905,8,57,"Murder"
"6146",6146,"2012-05-16",75.2992549,27.0066914,5,41,"Pick"
"6147",6147,"2007-11-21",76.2881486,26.4903653,9,58,"Pick"
"6148",6148,"2015-09-16",76.4405476,27.3910004,9,47,"Chain"
"6149",6149,"2015-10-31",76.4960666,27.4050547,9,3,"Robery"
"6150",6150,"2007-04-07",76.7413052,26.418553,19,11,"Pick"
"6151",6151,"2015-04-19",75.9104494,27.3435367,15,22,"Kidnap"
"6152",6152,"2005-10-02",76.0603684,26.2443481,19,49,"Kidnap"
"6153",6153,"2006-11-27",76.6332166,26.3770847,5,33,"Hit And Run"
"6154",6154,"2013-11-28",76.0890547,27.183834,13,46,"Murder"
"6155",6155,"2005-03-29",76.5337852,26.1854981,11,28,"Rape"
"6156",6156,"2011-07-10",75.6157566,26.9089045,20,12,"Murder"
"6157",6157,"2014-02-13",75.4889343,27.2078891,2,6,"Rape"
"6158",6158,"2007-06-09",76.8077509,26.4382834,11,35,"Murder"
"6159",6159,"2014-11-02",75.6856129,27.2905084,14,6,"Kidnap"
"6160",6160,"2006-11-07",75.7062176,26.3710084,4,39,"Rape"
"6161",6161,"2008-06-12",75.4834794,26.5547937,5,27,"Robery"
"6162",6162,"2010-01-21",75.3561449,26.7399661,9,47,"Violence and Offence"
"6163",6163,"2008-09-26",76.4183298,26.5882748,3,22,"Kidnap"
"6164",6164,"2008-09-14",76.8924848,26.5844879,22,30,"Robery"
"6165",6165,"2013-06-12",76.6310312,27.1303348,10,13,"Robery"
"6166",6166,"2011-03-19",75.3212156,26.8731437,1,10,"Murder"
"6167",6167,"2007-12-27",76.6230029,26.5016809,19,26,"Murder"
"6168",6168,"2012-06-03",76.0340925,27.0125111,0,34,"Hit And Run"
"6169",6169,"2005-11-06",76.868103,26.2554514,13,38,"Kidnap"
"6170",6170,"2011-11-09",75.4843134,26.9472712,16,29,"Kidnap"
"6171",6171,"2008-05-14",75.4916999,26.5455115,17,22,"Pick"
"6172",6172,"2010-10-29",76.2243762,26.8285884,6,4,"Pick"
"6173",6173,"2006-08-22",76.3943417,26.3466986,16,26,"Murder"
"6174",6174,"2008-10-27",75.3121254,26.5978067,12,43,"Chain"
"6175",6175,"2012-01-04",75.66027,26.9650474,19,15,"Hit And Run"
"6176",6176,"2015-09-22",76.1892058,27.3925953,8,49,"Violence and Offence"
"6177",6177,"2007-02-02",76.182639,26.3984409,4,10,"Chain"
"6178",6178,"2010-03-31",76.1695708,26.761892,17,21,"Violence and Offence"
"6179",6179,"2012-02-03",76.2470752,26.9742382,2,47,"Hit And Run"
"6180",6180,"2006-07-17",75.313134,26.33521,6,44,"Pick"
"6181",6181,"2005-10-12",75.8036418,26.247517,14,22,"Kidnap"
"6182",6182,"2015-03-18",76.2137149,27.3334767,20,7,"Chain"
"6183",6183,"2015-09-27",75.98288,27.3943485,3,5,"Kidnap"
"6184",6184,"2009-12-03",75.4697358,26.7246125,11,17,"Violence and Offence"
"6185",6185,"2015-09-22",76.9847287,27.3928061,11,40,"Kidnap"
"6186",6186,"2009-12-09",76.0949264,26.7266392,9,38,"Rape"
"6187",6187,"2010-06-04",75.9085449,26.7822726,0,33,"Pick"
"6188",6188,"2014-05-03",76.4625646,27.2328546,16,27,"Rape"
"6189",6189,"2013-05-02",75.7286172,27.1175689,9,14,"Rape"
"6190",6190,"2008-09-12",75.8675263,26.5838045,2,1,"Kidnap"
"6191",6191,"2006-06-30",75.399359,26.3300355,20,9,"Violence and Offence"
"6192",6192,"2005-06-10",76.0515447,26.2086307,11,39,"Kidnap"
"6193",6193,"2007-09-11",76.3301135,26.4679203,1,5,"Chain"
"6194",6194,"2009-12-05",76.6698126,26.7252276,15,46,"Violence and Offence"
"6195",6195,"2005-12-11",76.8185058,26.26672,10,34,"Robery"
"6196",6196,"2007-04-02",75.7741904,26.4168811,6,5,"Kidnap"
"6197",6197,"2013-06-06",76.1033015,27.1286044,8,4,"Robery"
"6198",6198,"2012-08-19",76.6948719,27.0369332,17,38,"Robery"
"6199",6199,"2013-03-25",75.6814876,27.1055097,6,48,"Hit And Run"
"6200",6200,"2010-12-02",76.2581699,26.8393528,3,42,"Pick"
"6201",6201,"2007-12-20",75.2032235,26.4995256,20,18,"Pick"
"6202",6202,"2015-11-21",75.3260246,27.4116918,19,40,"Pick"
"6203",6203,"2007-08-12",75.4821163,26.4584603,3,57,"Kidnap"
"6204",6204,"2014-12-07",75.3936858,27.3016029,20,54,"Rape"
"6205",6205,"2007-10-17",75.4304189,26.4793047,11,24,"Violence and Offence"
"6206",6206,"2007-09-22",76.509679,26.4715105,6,19,"Pick"
"6207",6207,"2014-04-23",76.4219939,27.2296619,12,30,"Murder"
"6208",6208,"2005-06-16",75.9260791,26.2102986,5,40,"Hit And Run"
"6209",6209,"2012-05-19",75.4129276,27.0076699,20,56,"Murder"
"6210",6210,"2015-10-25",75.4931136,27.4030357,3,33,"Murder"
"6211",6211,"2015-03-26",75.5493991,27.3360789,18,20,"Rape"
"6212",6212,"2006-04-04",76.3500247,26.3023833,15,39,"Pick"
"6213",6213,"2008-03-07",76.290154,26.5242299,12,58,"Murder"
"6214",6214,"2009-04-19",76.8055622,26.6526759,3,17,"Chain"
"6215",6215,"2011-02-25",76.3418335,26.8661973,15,7,"Kidnap"
"6216",6216,"2011-09-21",76.8464589,26.9316726,14,50,"Hit And Run"
"6217",6217,"2007-04-24",75.955983,26.4239376,0,40,"Chain"
"6218",6218,"2006-01-09",76.5182658,26.2755637,10,40,"Hit And Run"
"6219",6219,"2007-10-22",75.686002,26.4810034,6,1,"Violence and Offence"
"6220",6220,"2010-09-05",76.3608524,26.8116434,12,12,"Murder"
"6221",6221,"2010-05-17",76.5429614,26.7766385,18,1,"Violence and Offence"
"6222",6222,"2005-01-28",75.7898036,26.1666591,19,58,"Chain"
"6223",6223,"2008-12-05",75.9417223,26.6103514,7,49,"Rape"
"6224",6224,"2006-02-22",75.5955782,26.28969,20,33,"Kidnap"
"6225",6225,"2008-01-01",76.8888063,26.5032396,5,13,"Robery"
"6226",6226,"2013-02-12",75.4442345,27.092474,22,36,"Hit And Run"
"6227",6227,"2015-08-05",76.677002,27.3774829,21,39,"Pick"
"6228",6228,"2007-01-12",76.1861361,26.3918371,5,25,"Pick"
"6229",6229,"2015-04-18",76.1234802,27.3433839,11,39,"Hit And Run"
"6230",6230,"2006-10-31",76.1794888,26.3687954,8,5,"Hit And Run"
"6231",6231,"2011-04-28",75.8933154,26.8856717,16,27,"Pick"
"6232",6232,"2010-03-09",76.2747482,26.7548538,14,20,"Hit And Run"
"6233",6233,"2011-12-21",75.4675757,26.9604341,7,6,"Robery"
"6234",6234,"2008-05-12",76.3588206,26.5448121,6,35,"Robery"
"6235",6235,"2006-10-09",75.5949187,26.3616743,7,48,"Rape"
"6236",6236,"2007-05-12",76.2973794,26.429502,16,3,"Murder"
"6237",6237,"2006-01-26",75.9586222,26.2810109,1,9,"Robery"
"6238",6238,"2014-12-10",76.8197793,27.3025192,18,58,"Robery"
"6239",6239,"2014-01-17",76.2352069,27.1993342,2,50,"Chain"
"6240",6240,"2015-07-26",75.8339622,27.3744743,4,26,"Violence and Offence"
"6241",6241,"2008-10-03",75.9746392,26.5904847,3,58,"Rape"
"6242",6242,"2009-03-20",76.6238393,26.6433892,15,32,"Pick"
"6243",6243,"2007-04-15",76.4464693,26.4210798,1,27,"Murder"
"6244",6244,"2006-06-08",76.2326086,26.3228472,7,31,"Rape"
"6245",6245,"2007-03-15",75.4974417,26.4114205,0,45,"Violence and Offence"
"6246",6246,"2015-12-28",76.913483,27.4232077,19,40,"Violence and Offence"
"6247",6247,"2011-10-28",75.5578866,26.9434208,12,33,"Rape"
"6248",6248,"2011-02-18",75.2865742,26.8640864,7,39,"Pick"
"6249",6249,"2006-07-20",75.5110961,26.3363889,20,25,"Chain"
"6250",6250,"2015-03-13",75.8186358,27.3317441,7,5,"Robery"
"6251",6251,"2012-11-09",76.1232356,27.0627025,19,26,"Kidnap"
"6252",6252,"2007-09-27",76.9311728,26.473039,13,14,"Pick"
"6253",6253,"2015-01-07",75.550932,27.3113542,15,43,"Pick"
"6254",6254,"2007-03-07",76.8094487,26.4088297,19,15,"Chain"
"6255",6255,"2005-01-24",75.9733161,26.1654005,22,36,"Rape"
"6256",6256,"2014-03-24",75.8423167,27.220445,19,27,"Hit And Run"
"6257",6257,"2014-05-12",75.8845781,27.2357734,18,26,"Rape"
"6258",6258,"2005-04-06",76.6029994,26.187995,15,42,"Rape"
"6259",6259,"2009-01-12",75.2053213,26.6223547,17,5,"Rape"
"6260",6260,"2012-12-07",75.9367033,27.0714097,16,43,"Murder"
"6261",6261,"2007-06-24",75.9046613,26.4432607,2,0,"Chain"
"6262",6262,"2015-02-08",75.2601484,27.3215459,3,30,"Robery"
"6263",6263,"2014-04-29",75.6840854,27.2316445,11,34,"Robery"
"6264",6264,"2008-09-06",76.6052862,26.5817056,16,46,"Violence and Offence"
"6265",6265,"2013-09-03",76.2752147,27.1566398,6,17,"Chain"
"6266",6266,"2009-03-17",76.3950262,26.6425117,3,14,"Pick"
"6267",6267,"2014-05-11",76.7402746,27.2353925,19,17,"Murder"
"6268",6268,"2008-04-23",76.866947,26.5389258,3,45,"Violence and Offence"
"6269",6269,"2013-07-09",75.728836,27.138978,15,37,"Violence and Offence"
"6270",6270,"2010-07-09",76.0273235,26.7932893,20,20,"Robery"
"6271",6271,"2009-05-19",75.9988758,26.6621102,17,52,"Violence and Offence"
"6272",6272,"2013-11-14",75.550086,27.179331,22,48,"Hit And Run"
"6273",6273,"2010-09-26",76.8861557,26.8181891,12,25,"Robery"
"6274",6274,"2005-03-21",75.7528195,26.1830231,1,8,"Rape"
"6275",6275,"2008-11-15",75.2643035,26.6040681,4,10,"Pick"
"6276",6276,"2007-04-04",76.7806512,26.4175911,6,22,"Rape"
"6277",6277,"2005-01-03",75.3328297,26.1588717,1,16,"Pick"
"6278",6278,"2011-12-25",75.7398156,26.9616184,4,1,"Chain"
"6279",6279,"2013-04-28",75.491331,27.1163015,19,40,"Hit And Run"
"6280",6280,"2005-08-14",75.747011,26.2290502,17,50,"Murder"
"6281",6281,"2006-10-02",75.9414256,26.3597223,4,53,"Pick"
"6282",6282,"2008-04-05",75.6470584,26.5333535,11,30,"Pick"
"6283",6283,"2014-12-01",76.1861824,27.2998984,22,16,"Robery"
"6284",6284,"2006-08-31",76.4150752,26.3494629,18,18,"Murder"
"6285",6285,"2012-05-30",76.5258646,27.0112668,22,46,"Murder"
"6286",6286,"2013-10-14",75.4906624,27.1694974,16,46,"Chain"
"6287",6287,"2007-03-09",76.897901,26.4092851,9,35,"Kidnap"
"6288",6288,"2008-09-15",76.7418876,26.5848409,21,50,"Chain"
"6289",6289,"2010-01-30",75.5719119,26.7429453,2,43,"Murder"
"6290",6290,"2006-12-21",76.7548843,26.3848367,20,42,"Rape"
"6291",6291,"2006-10-23",75.5054405,26.3660617,6,8,"Rape"
"6292",6292,"2010-02-23",76.2746103,26.750506,4,17,"Robery"
"6293",6293,"2015-08-15",75.4991882,27.3808611,2,8,"Robery"
"6294",6294,"2011-01-20",76.1997817,26.8550224,18,51,"Kidnap"
"6295",6295,"2011-06-27",76.2450948,26.9046624,12,13,"Murder"
"6296",6296,"2015-01-14",76.8429925,27.3137667,12,21,"Violence and Offence"
"6297",6297,"2006-07-07",76.4698272,26.3321978,13,20,"Pick"
"6298",6298,"2008-11-16",75.8020835,26.6042832,22,35,"Robery"
"6299",6299,"2008-07-10",75.864038,26.5634837,21,10,"Robery"
"6300",6300,"2009-07-31",76.1057628,26.6852536,1,21,"Robery"
"6301",6301,"2008-04-08",76.1448981,26.5342546,5,49,"Murder"
"6302",6302,"2014-08-20",76.0204353,27.2673485,12,31,"Kidnap"
"6303",6303,"2015-11-23",76.6489094,27.4123514,11,32,"Chain"
"6304",6304,"2006-09-26",76.6692925,26.357658,5,17,"Hit And Run"
"6305",6305,"2010-04-08",76.0400275,26.7644635,0,41,"Murder"
"6306",6306,"2009-06-18",75.2522089,26.6716429,2,28,"Kidnap"
"6307",6307,"2005-05-04",76.8716306,26.1968769,0,0,"Rape"
"6308",6308,"2008-12-02",76.7955163,26.6091347,0,29,"Pick"
"6309",6309,"2011-09-05",75.9604722,26.9268215,17,49,"Kidnap"
"6310",6310,"2015-08-20",75.1959888,27.3824824,17,53,"Hit And Run"
"6311",6311,"2008-11-12",76.2372068,26.6030557,9,10,"Robery"
"6312",6312,"2015-07-26",75.8760546,27.3743459,1,36,"Rape"
"6313",6313,"2011-01-23",76.7797421,26.8559314,5,0,"Robery"
"6314",6314,"2014-02-22",76.0399386,27.2108703,4,43,"Kidnap"
"6315",6315,"2008-10-27",76.2012685,26.5979309,4,29,"Rape"
"6316",6316,"2006-11-06",76.3673857,26.3705288,0,18,"Hit And Run"
"6317",6317,"2011-01-05",75.4473363,26.8501667,4,18,"Hit And Run"
"6318",6318,"2012-10-11",76.846019,27.0534178,6,13,"Kidnap"
"6319",6319,"2013-11-25",76.9884826,27.1826372,9,28,"Chain"
"6320",6320,"2005-11-05",75.2832279,26.255294,22,6,"Rape"
"6321",6321,"2009-06-14",75.5998701,26.6704961,1,2,"Murder"
"6322",6322,"2008-05-02",76.5458476,26.5419116,16,57,"Pick"
"6323",6323,"2009-03-26",75.2319131,26.6450778,13,11,"Robery"
"6324",6324,"2015-05-09",76.0556475,27.349951,22,53,"Rape"
"6325",6325,"2014-04-30",77.0103026,27.2318638,21,11,"Kidnap"
"6326",6326,"2014-07-04",76.2274127,27.2524089,2,14,"Murder"
"6327",6327,"2015-03-08",76.3917749,27.3304407,15,43,"Chain"
"6328",6328,"2010-01-20",76.5292831,26.7398673,22,10,"Kidnap"
"6329",6329,"2006-08-05",75.7843502,26.3413341,18,49,"Violence and Offence"
"6330",6330,"2009-11-21",76.5474845,26.7208915,22,38,"Kidnap"
"6331",6331,"2006-11-02",76.3767731,26.3694671,8,18,"Hit And Run"
"6332",6332,"2014-03-16",77.0110552,27.2176372,12,47,"Robery"
"6333",6333,"2011-11-17",75.9128162,26.9496473,1,4,"Murder"
"6334",6334,"2010-05-08",76.1369568,26.7739279,19,37,"Violence and Offence"
"6335",6335,"2008-10-08",75.4387326,26.5918242,6,0,"Chain"
"6336",6336,"2011-06-15",75.9565815,26.9010231,22,0,"Murder"
"6337",6337,"2011-12-12",75.5763733,26.9576478,6,12,"Rape"
"6338",6338,"2009-04-29",76.2549816,26.6559648,15,27,"Hit And Run"
"6339",6339,"2014-07-31",75.8910872,27.2609017,22,56,"Pick"
"6340",6340,"2011-02-18",76.0472537,26.8641794,6,20,"Kidnap"
"6341",6341,"2007-01-02",76.3096723,26.3884793,4,31,"Robery"
"6342",6342,"2015-02-05",75.5759469,27.3206504,18,5,"Kidnap"
"6343",6343,"2011-07-05",75.3034509,26.907209,6,23,"Kidnap"
"6344",6344,"2006-10-24",76.5928233,26.3665943,6,33,"Chain"
"6345",6345,"2009-11-28",76.3438917,26.723155,10,54,"Murder"
"6346",6346,"2011-09-23",75.4849955,26.9325806,2,51,"Robery"
"6347",6347,"2006-04-12",76.4609705,26.3049338,22,55,"Chain"
"6348",6348,"2011-03-18",75.2101047,26.8727466,4,43,"Robery"
"6349",6349,"2007-12-22",76.6982271,26.5003076,7,17,"Violence and Offence"
"6350",6350,"2015-01-15",75.6475206,27.3139906,15,31,"Murder"
"6351",6351,"2006-02-05",76.7707739,26.2842348,19,44,"Pick"
"6352",6352,"2006-07-26",75.5928982,26.3380909,18,38,"Hit And Run"
"6353",6353,"2007-12-11",76.4572234,26.496605,22,5,"Murder"
"6354",6354,"2014-10-18",75.7092443,27.2857394,8,50,"Kidnap"
"6355",6355,"2015-04-07",76.0296332,27.3398355,16,19,"Chain"
"6356",6356,"2011-11-03",75.7076923,26.9452295,3,32,"Pick"
"6357",6357,"2006-01-22",76.7940124,26.2798586,7,45,"Violence and Offence"
"6358",6358,"2012-04-14",75.6077537,26.9967012,21,10,"Murder"
"6359",6359,"2010-05-06",75.9491087,26.7733068,5,13,"Violence and Offence"
"6360",6360,"2010-06-23",76.7245288,26.7884965,10,47,"Rape"
"6361",6361,"2007-03-26",76.227648,26.4147894,8,11,"Violence and Offence"
"6362",6362,"2014-08-16",75.8002807,27.2660035,4,46,"Chain"
"6363",6363,"2005-02-15",76.3392145,26.17238,6,4,"Robery"
"6364",6364,"2005-01-07",76.2160993,26.1598513,11,44,"Murder"
"6365",6365,"2006-01-16",76.7108004,26.277812,10,49,"Hit And Run"
"6366",6366,"2005-03-13",76.3299032,26.1806409,19,51,"Murder"
"6367",6367,"2015-02-25",76.8769836,27.3268672,10,57,"Hit And Run"
"6368",6368,"2013-02-15",76.989107,27.0934143,0,44,"Hit And Run"
"6369",6369,"2014-11-18",75.7636744,27.2957388,11,27,"Chain"
"6370",6370,"2015-09-08",75.4920851,27.3884322,15,37,"Kidnap"
"6371",6371,"2011-12-21",76.2142189,26.9604056,22,4,"Murder"
"6372",6372,"2009-09-10",75.8833292,26.6980752,22,41,"Robery"
"6373",6373,"2011-05-04",75.4537841,26.8876293,19,13,"Pick"
"6374",6374,"2010-10-07",75.6643188,26.8218262,18,20,"Kidnap"
"6375",6375,"2010-12-06",75.482926,26.8406572,8,47,"Kidnap"
"6376",6376,"2014-01-20",76.9529747,27.2005173,9,38,"Chain"
"6377",6377,"2014-01-19",76.8658716,27.2002677,16,2,"Violence and Offence"
"6378",6378,"2010-01-25",75.7765737,26.7414969,13,38,"Chain"
"6379",6379,"2008-06-05",75.7592858,26.552594,5,45,"Violence and Offence"
"6380",6380,"2008-11-30",76.0493436,26.6085265,22,20,"Pick"
"6381",6381,"2006-10-03",75.433094,26.3598913,7,7,"Rape"
"6382",6382,"2014-07-11",76.0977047,27.254706,10,13,"Murder"
"6383",6383,"2015-02-28",75.7821696,27.3278514,4,47,"Rape"
"6384",6384,"2006-10-03",76.063686,26.3599658,18,33,"Robery"
"6385",6385,"2007-09-12",76.2298853,26.468351,18,20,"Robery"
"6386",6386,"2008-09-26",76.7307248,26.5881957,10,34,"Murder"
"6387",6387,"2007-04-16",76.6721613,26.4214959,10,27,"Kidnap"
"6388",6388,"2012-07-18",75.244606,27.0266586,12,30,"Murder"
"6389",6389,"2006-09-18",76.4996133,26.3552017,3,45,"Robery"
"6390",6390,"2007-05-20",76.5995915,26.432228,11,55,"Chain"
"6391",6391,"2011-12-11",76.7290604,26.9574009,9,47,"Kidnap"
"6392",6392,"2009-12-02",76.2143292,26.7242752,18,31,"Robery"
"6393",6393,"2008-07-21",76.7561205,26.5670311,11,50,"Kidnap"
"6394",6394,"2013-01-29",76.6122228,27.0880966,13,27,"Hit And Run"
"6395",6395,"2005-09-23",75.8487601,26.2416985,16,47,"Kidnap"
"6396",6396,"2012-05-05",76.1178897,27.0034664,11,42,"Rape"
"6397",6397,"2008-06-23",75.2866904,26.5580521,19,0,"Kidnap"
"6398",6398,"2012-11-22",75.4864735,27.0667728,10,22,"Chain"
"6399",6399,"2009-05-09",76.2569626,26.6592375,16,1,"Kidnap"
"6400",6400,"2013-03-04",75.8202785,27.0988998,20,58,"Kidnap"
"6401",6401,"2014-05-17",76.5251596,27.2373727,12,41,"Kidnap"
